id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
7722639,Two cozy rooms for max. 4 persons,31270920,Mrs.,,Bijlmer-Oost,52.3179152282139,4.96662438256415,Private room,77,1,13,2016-07-24,1.20,1,266
5998167,Sunny 2 room apartment,31140233,Jan,,Bijlmer-Oost,52.32338893543207,4.974380320636552,Entire home/apt,65,8,29,2016-07-30,1.85,1,311
14319966,Ajax Stadion BnB,87588519,Ajax,,Bijlmer-Oost,52.323792526772905,4.979511242900977,Private room,55,1,0,,,1,363
9752272,Kas and Hannah's cosy home,50301103,Kas,,Noord-Oost,52.395551404520425,4.957826463263912,Entire home/apt,80,1,1,2016-01-03,0.14,1,179
1358042,"Woonboot in Amsterdam, Free parking",7371529,Siem,,Noord-Oost,52.38281122301121,4.966894741231812,Entire home/apt,60,2,170,2016-07-02,4.73,1,16
10479859,House with view on the river!,54015357,Martijn,,Noord-Oost,52.387271962868404,4.956628002582922,Entire home/apt,255,1,0,,,1,15
1375612,Your own apartment on wheels,3040748,Henk,,Noord-Oost,52.395805772608426,4.992438640895119,Entire home/apt,74,2,49,2016-07-16,1.35,9,336
11496001,Super locatie,60510703,Sandra,,Noord-Oost,52.401506615986385,4.937348672794831,Entire home/apt,145,90,4,2016-07-04,2.26,1,365
2719038,Little House close to Amsterdam,13060291,Aletta,,Noord-Oost,52.39735771428765,5.004451413105496,Entire home/apt,85,1,123,2016-07-21,4.37,1,288
653883,countryside house in amsterdam,3289006,Ellen,,Noord-Oost,52.383080870846385,4.977900950233365,Entire home/apt,99,2,53,2016-06-01,1.12,2,13
13653088,Prachtig appartement Amsterdam Noord,73809023,Demian,,Noord-Oost,52.39391933003092,4.955315780324563,Entire home/apt,85,5,1,2016-07-21,1,1,0
7241009,Family House nearby city centre,2802365,Laurens,,Noord-Oost,52.40774817762915,4.933144005773879,Entire home/apt,180,4,2,2016-05-11,0.28,1,325
4482546,Family-friendly freestanding dykehouse Amsterdam,19695482,Rudy & Carol,,Noord-Oost,52.38516199636309,4.957860838331678,Entire home/apt,175,5,9,2016-07-31,0.62,1,25
8583977,Spacious room near to the center,12328045,Eugene,,Noord-Oost,52.39905541393971,4.941274585794243,Private room,57,2,19,2016-07-06,2.65,3,146
13630140,COZY holiday apt. located trendy north + garden!,669178,Sammy,,Noord-Oost,52.39294227389612,4.950951554110577,Entire home/apt,79,2,1,2016-07-26,1,168,0
6850043,gerenoveerd woonschip-tjalk (1908),24350341,Harold,,Noord-Oost,52.38177509748901,4.965553700830293,Entire home/apt,99,2,6,2016-07-15,0.44,1,145
11859831,SpazioArte,63215612,Ed,,Noord-Oost,52.39553330590017,4.9410197683784265,Private room,60,1,5,2016-07-17,1.15,1,0
9959224,"room for 2 people, garage included",51175862,Elvira,,Noord-Oost,52.40407190905868,4.930830646338759,Private room,65,1,1,2016-01-01,0.14,1,123
13268428,Spacious room only 15 min. to centre of Amsterdam,2527236,Janine,,Noord-Oost,52.395586294686176,4.955375193697261,Private room,55,2,6,2016-07-28,3.40,3,86
5897261,Your double apartment on wheels,3040748,Henk,,Noord-Oost,52.41121372991402,4.947321391956235,Entire home/apt,70,2,29,2016-07-16,1.88,9,190
13269364,Comfortable room 15 minutes to Amsterdam centre.,2527236,Janine,,Noord-Oost,52.39368433825244,4.955274494136902,Private room,55,2,5,2016-07-29,2.88,3,85
13561575,Amsterdam Noord... the hip side of the city,66377477,Fabio,,Noord-Oost,52.40675793983627,4.929601186421234,Private room,49,3,3,2016-07-24,3,2,50
1338633,Green Space and Calm in Amsterdam,7259166,Mirjam,,Noord-Oost,52.39446585299704,4.945133846763909,Private room,59,4,41,2016-07-18,1.17,1,337
12578052,2bdr appt 15 min. to centre + gardn,2527236,Janine,,Noord-Oost,52.39367184434401,4.954516652085803,Entire home/apt,120,5,1,2016-07-05,1,3,145
6484413,NICE APARTMENT IN AMSTERDAM NORTH,33887116,John,,Noord-Oost,52.3984750825128,4.945117657937271,Entire home/apt,175,2,32,2016-07-08,2.24,1,350
14313502,Sfeer volle eengezinswoning,46632625,Bryan,,Noord-Oost,52.39678883024274,4.958670598455228,Entire home/apt,160,1,0,,,1,290
12251311,Nature & the city @ your fingertips,283269,Manon,,Noord-Oost,52.40697347400426,4.932381891936562,Entire home/apt,120,2,6,2016-07-28,2.05,1,228
8319109,"Modern, spacious house near centre",43683749,Imka,,Noord-Oost,52.38988386717861,4.95613818864362,Entire home/apt,300,1,0,,,1,89
8649281,Big family house 12 minutes from CS,13861116,August,,Noord-Oost,52.39674953823747,4.957236916369603,Entire home/apt,55,1,9,2016-07-24,0.93,6,57
13199738,Family house at dyke + great garden + free parking,73931475,Zander,,Noord-Oost,52.37994424797125,5.000105588352865,Entire home/apt,90,3,1,2016-07-25,1,1,11
12839282,Unique Eco Tiny House on Wheels with breakfast,14939718,Annabelle,,Noord-Oost,52.39621421167427,4.999231679740846,Entire home/apt,90,2,3,2016-07-24,2.73,1,82
6417023,Amsterdam Countryside. Family house,18590000,Sander,,Noord-Oost,52.407576802693406,4.964702082604021,Entire home/apt,75,5,3,2015-08-15,0.24,1,0
2353432,Lovely house +garden +free parking!,12018031,Marjolein & Ernst,,Noord-Oost,52.394770523573634,4.931712598174663,Entire home/apt,150,5,3,2016-01-02,0.12,1,215
13526838,Baanakkerspark amsterdam,77733713,Jos,,Noord-Oost,52.39621125198737,4.945447656056266,Entire home/apt,175,2,0,,,1,0
2647350,Spacious apartment nearby centre,10073786,Ferdie,,Noord-Oost,52.39841363309349,4.935346075450409,Entire home/apt,100,4,4,2016-06-20,0.14,1,62
14181445,Nice bedroom with 'gezellige' atmosphere!,84953226,Deborah,,Noord-Oost,52.40188821512189,4.941441806920483,Private room,59,1,0,,,1,67
6611814,Your own birdsnest on wheels,3040748,Henk,,Noord-Oost,52.41324444611566,4.946152859586055,Entire home/apt,68,2,23,2016-07-17,1.63,9,335
13853051,LOVELY apt. with cute balcony!,669178,Sammy,,Noord-Oost,52.394007435050604,4.943930183010939,Entire home/apt,79,2,2,2016-07-28,2,168,0
5595867,Spacious room with private bathroom,224275,Arnoud,,Noord-Oost,52.39890501813169,4.950883451095282,Private room,60,2,20,2016-07-21,1.20,1,13
3990045,"Groot, modern, mooi gezinshuis.",7736832,Robert,,Noord-Oost,52.408424733473126,4.934696987880022,Entire home/apt,200,2,5,2016-05-22,0.34,1,44
